"gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","penaltyYards","prePenaltyPlayResult","playResult","foulName1","foulNFLId1","foulName2","foulNFLId2","foulName3","foulNFLId3","absoluteYardlineNumber","offenseFormation","personnelO","defendersInBox","personnelD","dropBackType","pff_playAction","pff_passCoverage","pff_passCoverageType"
2021091206,2011,"(12:37) (Shotgun) R.Wilson pass incomplete deep left to T.Lockett (T.Carrie) [D.Buckner].",3,3,5,"SEA","IND","SEA",46,"12:37",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,64,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091206,2058,"(12:19) (Shotgun) C.Wentz pass incomplete short right.",3,1,10,"IND","SEA","IND",12,"12:19",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,22,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091206,2111,"(11:26) (Shotgun) C.Wentz pass incomplete short middle to P.Campbell [C.Dunlap].",3,3,3,"IND","SEA","IND",19,"11:26",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,29,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,2210,"(10:03) R.Wilson sacked at SEA 47 for -1 yards (K.Moore).",3,1,10,"SEA","IND","SEA",48,"10:03",10,21,"S",NA,-1,-1,NA,NA,NA,NA,NA,NA,62,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Cover-3","Zone"
2021091206,2229,"(9:20) (Shotgun) R.Wilson pass short right to D.Dallas pushed ob at IND 48 for 5 yards (D.Leonard).",3,2,11,"SEA","IND","SEA",47,"09:20",10,21,"C",NA,5,5,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091206,2253,"(8:46) (Shotgun) R.Wilson sacked at SEA 45 for -7 yards (D.Buckner).",3,3,6,"SEA","IND","IND",48,"08:46",10,21,"S",NA,-7,-7,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091206,2301,"(7:56) (Shotgun) C.Wentz pass incomplete short middle to M.Pittman [P.Ford]. SEA-P.Ford was injured during the play. ",3,1,10,"IND","SEA","IND",15,"07:56",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,25,"EMPTY","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091206,2347,"(7:06) (Shotgun) C.Wentz sacked at IND 7 for -10 yards (B.Mayowa).",3,3,8,"IND","SEA","IND",17,"07:06",10,21,"S",NA,-10,-10,NA,NA,NA,NA,NA,NA,27,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091206,2419,"(6:16) R.Wilson pass short right to D.Metcalf to IND 46 for 3 yards (K.Willis).",3,1,10,"SEA","IND","IND",49,"06:16",10,21,"C",NA,3,3,NA,NA,NA,NA,NA,NA,59,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-3","Zone"
2021091206,2609,"(2:42) R.Wilson pass short left to W.Dissly to SEA 44 for 9 yards (T.Carrie).",3,2,6,"SEA","IND","SEA",35,"02:42",10,21,"C",NA,9,9,NA,NA,NA,NA,NA,NA,75,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone"
2021091206,2676,"(1:34) (Shotgun) R.Wilson pass incomplete deep right to D.Metcalf [T.Lewis].",3,3,4,"SEA","IND","",50,"01:34",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,60,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone"
2021091206,2760,"(:34) (Shotgun) C.Wentz pass deep middle to M.Strachan to IND 28 for 16 yards (D.Reed).",3,3,12,"IND","SEA","IND",12,"00:34",10,21,"C",NA,16,16,NA,NA,NA,NA,NA,NA,22,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091206,2868,"(13:38) (Shotgun) C.Wentz pass incomplete deep right to P.Campbell.",4,1,10,"IND","SEA","IND",46,"13:38",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,64,"EMPTY","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,2914,"(12:49) (Shotgun) C.Wentz pass short right to J.Doyle ran ob at SEA 37 for 9 yards.",4,3,2,"IND","SEA","SEA",46,"12:49",10,21,"C",NA,9,9,NA,NA,NA,NA,NA,NA,56,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091206,2964,"(11:34) (Shotgun) C.Wentz pass short middle to J.Doyle to SEA 26 for 7 yards (T.Flowers).",4,2,6,"IND","SEA","SEA",33,"11:34",10,21,"C",NA,7,7,NA,NA,NA,NA,NA,NA,43,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone"
2021091206,2988,"(10:50) (Shotgun) C.Wentz pass incomplete short right to N.Hines (R.Green).",4,1,10,"IND","SEA","SEA",26,"10:50",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,36,"EMPTY","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091206,3032,"(10:44) (Shotgun) C.Wentz pass short right to M.Pittman to SEA 18 for 8 yards (J.Adams).",4,3,10,"IND","SEA","SEA",26,"10:44",10,21,"C",NA,8,8,NA,NA,NA,NA,NA,NA,36,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091206,3060,"(10:00) (Shotgun) C.Wentz sacked at SEA 27 for -9 yards (D.Taylor).",4,4,2,"IND","SEA","SEA",18,"10:00",10,21,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,28,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,3079,"(9:56) R.Wilson pass deep left to D.Metcalf pushed ob at IND 43 for 30 yards (T.Carrie).",4,1,10,"SEA","IND","SEA",27,"09:56",10,21,"C",NA,30,30,NA,NA,NA,NA,NA,NA,37,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone"
2021091206,3132,"(8:52) (Shotgun) R.Wilson pass short right to T.Lockett pushed ob at IND 33 for 4 yards (R.Ya-Sin).",4,2,4,"SEA","IND","IND",37,"08:52",10,21,"C",NA,4,4,NA,NA,NA,NA,NA,NA,73,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",1,"Cover-6","Zone"
2021091206,3236,"(6:45) (No Huddle, Shotgun) R.Wilson pass short middle to D.Metcalf for 15 yards, TOUCHDOWN.",4,2,6,"SEA","IND","IND",15,"06:45",10,21,"C",NA,15,15,NA,NA,NA,NA,NA,NA,95,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091206,3287,"(6:41) (Shotgun) C.Wentz pass short right to J.Taylor to IND 38 for 13 yards (D.Reed, B.Wagner).",4,1,10,"IND","SEA","IND",25,"06:41",10,28,"C",NA,13,13,NA,NA,NA,NA,NA,NA,85,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091206,3311,"(6:17) (No Huddle, Shotgun) C.Wentz scrambles up the middle to IND 46 for 8 yards (J.Brooks; B.Wagner).",4,1,10,"IND","SEA","IND",38,"06:17",10,28,"R",NA,8,8,NA,NA,NA,NA,NA,NA,72,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","SCRAMBLE",0,"Cover-6","Zone"
2021091206,3353,"(5:28) (No Huddle, Shotgun) C.Wentz pass incomplete short left to J.Taylor.",4,1,10,"IND","SEA","IND",49,"05:28",10,28,"I",NA,0,0,NA,NA,NA,NA,NA,NA,61,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB","SCRAMBLE",0,"Cover-6","Zone"
2021091206,3382,"(5:20) (Shotgun) C.Wentz pass short right to M.Pittman pushed ob at SEA 44 for 7 yards (D.Reed).",4,2,10,"IND","SEA","IND",49,"05:20",10,28,"C",NA,7,7,NA,NA,NA,NA,NA,NA,61,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,3406,"(4:57) (Shotgun) C.Wentz pass incomplete deep right to M.Strachan. PENALTY on SEA-D.Reed, Defensive Pass Interference, 13 yards, enforced at SEA 44 - No Play.",4,3,3,"IND","SEA","SEA",44,"04:57",10,28,"I",13,0,13,"Defensive Pass Interference","46211",NA,NA,NA,NA,54,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB",NA,0,"Cover-3","Zone"
2021091206,3439,"(4:53) (Shotgun) C.Wentz pass short middle to N.Hines to SEA 30 for 1 yard (J.Brooks).",4,1,10,"IND","SEA","SEA",31,"04:53",10,28,"C",NA,1,1,NA,NA,NA,NA,NA,NA,41,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,3463,"(4:20) (No Huddle, Shotgun) C.Wentz pass short middle to Z.Pascal to SEA 14 for 16 yards (M.Blair). SEA-C.Dunlap was injured during the play. ",4,2,9,"IND","SEA","SEA",30,"04:20",10,28,"C",NA,16,16,NA,NA,NA,NA,NA,NA,40,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091206,3561,"(2:12) (Shotgun) C.Wentz pass short middle to Z.Pascal for 11 yards, TOUCHDOWN.",4,2,11,"IND","SEA","SEA",11,"02:12",10,28,"C",NA,11,11,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 1 TE, 3 WR",8,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man"
2021091206,3761,"(1:20) (No Huddle, Shotgun) C.Wentz scrambles right end to IND 18 for 7 yards (J.Brooks).",4,2,9,"IND","SEA","IND",11,"01:20",16,28,"R",NA,7,7,NA,NA,NA,NA,NA,NA,99,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","SCRAMBLE",0,"Cover-2","Zone"
2021091206,3803,"(:31) (No Huddle, Shotgun) C.Wentz pass short right to N.Hines ran ob at IND 40 for 19 yards (J.Adams).",4,1,10,"IND","SEA","IND",21,"00:31",16,28,"C",NA,19,19,NA,NA,NA,NA,NA,NA,89,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091206,3833,"(:24) (Shotgun) C.Wentz pass incomplete short right to M.Alie-Cox [D.Taylor].",4,1,10,"IND","SEA","IND",40,"00:24",16,28,"I",NA,0,0,NA,NA,NA,NA,NA,NA,70,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091207,76,"(14:23) (Shotgun) R.Tannehill pass short middle to D.Henry to TEN 25 for 3 yards (J.Hicks).",1,2,13,"TEN","ARI","TEN",22,"14:23",0,0,"C",NA,3,3,NA,NA,NA,NA,NA,NA,32,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091207,100,"(13:42) (Shotgun) R.Tannehill pass incomplete short right to C.Rogers (B.Murphy).",1,3,10,"TEN","ARI","TEN",25,"13:42",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,35,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091207,152,"(13:27) (Shotgun) K.Murray pass deep left to D.Hopkins pushed ob at TEN 23 for 38 yards (J.Jenkins).",1,1,10,"ARI","TEN","ARI",39,"13:27",0,0,"C",NA,38,38,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 2 TE, 2 WR",8,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone"
2021091207,218,"(12:26) (Shotgun) K.Murray pass short left to C.Edmonds pushed ob at TEN 30 for 1 yard (H.Landry). Penalty on ARI-J.Jones, Ineligible Downfield Pass, declined.",1,1,18,"ARI","TEN","TEN",31,"12:26",0,0,"C",0,1,1,"Ineligible Downfield Pass","52480",NA,NA,NA,NA,41,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone"
2021091207,253,"(11:54) (Shotgun) K.Murray pass deep right to A.Green pushed ob at TEN 9 for 21 yards (A.Hooker).",1,2,17,"ARI","TEN","TEN",30,"11:54",0,0,"C",NA,21,21,NA,NA,NA,NA,NA,NA,40,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone"
2021091207,386,"(10:08) (Shotgun) K.Murray pass short middle to C.Kirk to TEN 16 for 8 yards (R.Evans).",1,2,24,"ARI","TEN","TEN",24,"10:08",0,0,"C",NA,8,8,NA,NA,NA,NA,NA,NA,34,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091207,410,"(9:29) (No Huddle, Shotgun) K.Murray pass incomplete deep right to R.Moore.",1,3,16,"ARI","TEN","TEN",16,"09:29",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,26,"SHOTGUN","1 RB, 0 TE, 4 WR",6,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091207,494,"(8:36) R.Tannehill sacked at TEN 10 for -9 yards (C.Jones). FUMBLES (C.Jones) [C.Jones], RECOVERED by ARI-C.Peters at TEN 5. C.Peters for 5 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. R.Tannehill sacked at TEN 10 for -9 yards (C.Jones). FUMBLES (C.Jones) [C.Jones], RECOVERED by ARI-C.Peters at TEN 5. C.Peters to TEN 1 for 4 yards (A.Brown).",1,2,11,"TEN","ARI","TEN",19,"08:36",0,3,"S",NA,-14,-18,NA,NA,NA,NA,NA,NA,29,"I_FORM","2 RB, 1 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-6","Zone"
2021091207,621,"(8:26) (Shotgun) K.Murray pass incomplete short right to D.Harris.",1,2,5,"ARI","TEN","TEN",5,"08:26",0,3,"I",NA,0,0,NA,NA,NA,NA,NA,NA,15,"SHOTGUN","1 RB, 2 TE, 2 WR",5,"3 DL, 4 LB, 4 DB","SCRAMBLE",0,"Cover-1","Man"
2021091207,660,"(8:18) (Shotgun) K.Murray pass short right to D.Hopkins for 5 yards, TOUCHDOWN [H.Landry].",1,3,5,"ARI","TEN","TEN",5,"08:18",0,3,"C",NA,5,5,NA,NA,NA,NA,NA,NA,15,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 3 LB, 6 DB","SCRAMBLE",0,"Red Zone","Other"
2021091207,839,"(6:04) (No Huddle, Shotgun) K.Murray pass short left to D.Hopkins to ARI 42 for 3 yards (J.Jenkins).",1,2,6,"ARI","TEN","ARI",39,"06:04",0,10,"C",NA,3,3,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,863,"(5:29) (No Huddle, Shotgun) K.Murray pass incomplete short right to A.Green.",1,3,3,"ARI","TEN","ARI",42,"05:29",0,10,"I",NA,0,0,NA,NA,NA,NA,NA,NA,68,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,930,"(4:34) (Shotgun) R.Tannehill pass short left to C.Rogers to TEN 18 for 4 yards (B.Murphy).",1,2,16,"TEN","ARI","TEN",14,"04:34",0,10,"C",NA,4,4,NA,NA,NA,NA,NA,NA,24,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone"
2021091207,954,"(3:49) (Shotgun) R.Tannehill pass short left to J.McNichols to TEN 26 for 8 yards (I.Simmons).",1,3,12,"TEN","ARI","TEN",18,"03:49",0,10,"C",NA,8,8,NA,NA,NA,NA,NA,NA,28,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091207,1053,"(1:06) (Shotgun) R.Tannehill sacked at TEN 25 for -8 yards (C.Jones).",1,3,9,"TEN","ARI","TEN",33,"01:06",0,10,"S",NA,-8,-8,NA,NA,NA,NA,NA,NA,43,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"2-Man","Man"
2021091207,1090,"(:31) (Shotgun) K.Murray sacked ob at ARI 28 for -2 yards (H.Landry).",1,1,10,"ARI","TEN","ARI",30,"00:31",0,10,"S",NA,-2,-2,NA,NA,NA,NA,NA,NA,80,"PISTOL","1 RB, 2 TE, 2 WR",6,"3 DL, 4 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Quarters","Zone"
2021091207,1128,"(15:00) (Shotgun) K.Murray pass short left to D.Hopkins to ARI 38 for 10 yards (J.Jenkins).",2,2,12,"ARI","TEN","ARI",28,"15:00",0,10,"C",NA,10,10,NA,NA,NA,NA,NA,NA,38,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",1,"Cover-1","Man"
2021091207,1152,"(14:20) (Shotgun) K.Murray pass incomplete short right to D.Hopkins. PENALTY on TEN-J.Jenkins, Defensive Pass Interference, 17 yards, enforced at ARI 38 - No Play.",2,3,2,"ARI","TEN","ARI",38,"14:20",0,10,"I",17,0,17,"Defensive Pass Interference","38569",NA,NA,NA,NA,48,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 3 LB, 5 DB",NA,0,"Cover-1","Man"
2021091207,1344,"(11:03) (Shotgun) K.Murray pass short left to D.Hopkins for 17 yards, TOUCHDOWN.",2,2,5,"ARI","TEN","TEN",17,"11:03",0,10,"C",NA,17,17,NA,NA,NA,NA,NA,NA,93,"EMPTY","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone"
2021091207,1431,"(10:56) (Shotgun) R.Tannehill pass short left to A.Brown to TEN 37 for 12 yards (B.Murphy).",2,2,10,"TEN","ARI","TEN",25,"10:56",0,17,"C",NA,12,12,NA,NA,NA,NA,NA,NA,85,"EMPTY","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091207,1476,"(9:52) (Shotgun) R.Tannehill pass short right to A.Firkser pushed ob at 50 for 11 yards (R.Alford).",2,2,8,"TEN","ARI","TEN",39,"09:52",0,17,"C",NA,11,11,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091207,1540,"(8:50) (Shotgun) R.Tannehill pass incomplete short middle to J.Jones (B.Murphy).",2,1,10,"TEN","ARI","ARI",11,"08:50",0,17,"I",NA,0,0,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other"
2021091207,1562,"(8:47) (Shotgun) R.Tannehill pass incomplete short middle to G.Swaim (B.Baker).",2,2,10,"TEN","ARI","ARI",11,"08:47",0,17,"I",NA,0,0,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,1584,"(8:43) (Shotgun) R.Tannehill pass short left to N.Westbrook-Ikhine to ARI 1 for 10 yards (I.Simmons).",2,3,10,"TEN","ARI","ARI",11,"08:43",0,17,"C",NA,10,10,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other"
2021091207,1650,"(6:54) R.Tannehill scrambles up the middle for 1 yard, TOUCHDOWN.",2,3,1,"TEN","ARI","ARI",1,"06:54",0,17,"R",NA,1,1,NA,NA,NA,NA,NA,NA,11,"I_FORM","6 OL, 2 RB, 2 TE, 0 WR",10,"4 DL, 6 LB, 1 DB","DESIGNED_RUN",1,"Goal Line","Other"
2021091207,1703,"(6:50) (Shotgun) K.Murray pass incomplete deep right to M.Williams.",2,1,10,"ARI","TEN","ARI",25,"06:50",6,17,"I",NA,0,0,NA,NA,NA,NA,NA,NA,35,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",1,"Cover-3","Zone"
2021091207,1725,"(6:44) (Shotgun) K.Murray pass incomplete short right to A.Green.",2,2,10,"ARI","TEN","ARI",25,"06:44",6,17,"I",NA,0,0,NA,NA,NA,NA,NA,NA,35,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone"
2021091207,1747,"(6:39) (Shotgun) K.Murray pass deep left to R.Moore to ARI 43 for 18 yards (J.Brown).",2,3,10,"ARI","TEN","ARI",25,"06:39",6,17,"C",NA,18,18,NA,NA,NA,NA,NA,NA,35,"EMPTY","1 RB, 0 TE, 4 WR",6,"2 DL, 4 LB, 5 DB","SCRAMBLE",0,"Cover-3","Zone"
2021091207,1792,"(5:13) K.Murray scrambles left tackle to TEN 45 for 8 yards (J.Brown).",2,2,6,"ARI","TEN","ARI",47,"05:13",6,17,"R",NA,8,8,NA,NA,NA,NA,NA,NA,57,"I_FORM","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","SCRAMBLE",1,"Cover-3","Zone"
2021091207,1834,"(3:44) (Shotgun) K.Murray pass short right to A.Green to TEN 41 for 4 yards (K.Fulton).",2,2,10,"ARI","TEN","TEN",45,"03:44",6,17,"C",NA,4,4,NA,NA,NA,NA,NA,NA,65,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,1858,"(3:04) (Shotgun) K.Murray pass deep right to C.Kirk to TEN 19 for 22 yards (K.Byard).",2,3,6,"ARI","TEN","TEN",41,"03:04",6,17,"C",NA,22,22,NA,NA,NA,NA,NA,NA,69,"EMPTY","1 RB, 0 TE, 4 WR",4,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,2050,"(1:44) (Shotgun) R.Tannehill pass short middle to J.Jones to TEN 34 for 9 yards (B.Baker).",2,1,10,"TEN","ARI","TEN",25,"01:44",6,24,"C",NA,9,9,NA,NA,NA,NA,NA,NA,85,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man"
2021091207,2074,"(1:23) (No Huddle, Shotgun) R.Tannehill scrambles up the middle to 50 for 16 yards (M.Wilson).",2,2,1,"TEN","ARI","TEN",34,"01:23",6,24,"R",NA,16,16,NA,NA,NA,NA,NA,NA,76,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","SCRAMBLE",0,"2-Man","Man"
2021091207,2095,"(1:01) (No Huddle, Shotgun) R.Tannehill pass short middle to J.McNichols to ARI 41 for 9 yards (B.Murphy).",2,1,10,"TEN","ARI","",50,"01:01",6,24,"C",NA,9,9,NA,NA,NA,NA,NA,NA,60,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091207,2119,"(:42) (No Huddle, Shotgun) R.Tannehill pass short right to A.Firkser ran ob at ARI 37 for 4 yards.",2,2,1,"TEN","ARI","ARI",41,"00:42",6,24,"C",NA,4,4,NA,NA,NA,NA,NA,NA,51,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"2-Man","Man"
2021091207,2148,"(:37) (Shotgun) R.Tannehill pass short left to A.Firkser to ARI 33 for 4 yards (B.Baker).",2,1,10,"TEN","ARI","ARI",37,"00:37",6,24,"C",NA,4,4,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man"
2021091207,2189,"(:33) (Shotgun) R.Tannehill pass incomplete short left to J.Jones (M.Wilson). PENALTY on ARI-M.Golden, Defensive Offside, 5 yards, enforced at ARI 33 - No Play.",2,2,6,"TEN","ARI","ARI",33,"00:33",6,24,"I",5,0,5,"Defensive Offside","42401",NA,NA,NA,NA,43,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB",NA,0,"Cover-3","Zone"
2021091207,2222,"(:28) (Shotgun) R.Tannehill pass incomplete short left to J.Jones.",2,2,1,"TEN","ARI","ARI",28,"00:28",6,24,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"2-Man","Man"
2021091207,2244,"(:24) (Shotgun) R.Tannehill pass incomplete deep right to A.Brown.",2,3,1,"TEN","ARI","ARI",28,"00:24",6,24,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone"
2021091207,2345,"(:08) (Shotgun) K.Murray pass incomplete short left to D.Hopkins.",2,1,10,"ARI","TEN","ARI",48,"00:08",6,24,"I",NA,0,0,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 0 TE, 4 WR",3,"0 DL, 3 LB, 8 DB","TRADITIONAL",0,"Prevent","Other"
